CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
222129,FORK PLATFORM 2.2.2 - 129,2023-10-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222130,FORK PLATFORM 2.2.2 - 130,2023-11-07,Yes,item 10,"multi 1,multi 2,multi 3"
222131,FORK PLATFORM 2.2.2 - 131,06/11/2023,No,item 1,"multi 1,multi 3,multi 5"
222132,FORK PLATFORM 2.2.2 - 132,2023-10-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222133,FORK PLATFORM 2.2.2 - 133,2023-11-07,Yes,item 3,"multi 1,multi 2,multi 3"
222134,FORK PLATFORM 2.2.2 - 134,06/11/2023,No,item 4,"multi 1,multi 3,multi 5"
222135,FORK PLATFORM 2.2.2 - 135,2023-10-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222136,FORK PLATFORM 2.2.2 - 136,2023-11-07,Yes,item 6,"multi 1,multi 2,multi 3"
222137,FORK PLATFORM 2.2.2 - 137,06/11/2023,No,item 7,"multi 1,multi 3,multi 5"
222138,FORK PLATFORM 2.2.2 - 138,2023-10-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222139,FORK PLATFORM 2.2.2 - 139,2023-11-07,Yes,item 9,"multi 1,multi 2,multi 3"
222140,FORK PLATFORM 2.2.2 - 140,06/11/2023,No,item 10,"multi 1,multi 3,multi 5"
222141,FORK PLATFORM 2.2.2 - 141,2023-10-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222142,FORK PLATFORM 2.2.2 - 142,2023-11-07,Yes,item 2,"multi 1,multi 2,multi 3"
222143,FORK PLATFORM 2.2.2 - 143,06/11/2023,No,item 3,"multi 1,multi 3,multi 5"
222144,FORK PLATFORM 2.2.2 - 144,2023-10-07,Yes,item 4,"multi 1,multi 2,multi 3"
222145,FORK PLATFORM 2.2.2 - 145,2023-11-07,No,item 5,"multi 1,multi 3,multi 5"
222146,FORK PLATFORM 2.2.2 - 146,06/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222147,FORK PLATFORM 2.2.2 - 147,2023-10-07,Yes,item 7,"multi 1,multi 2,multi 3"
222148,FORK PLATFORM 2.2.2 - 148,2023-11-07,No,item 8,"multi 1,multi 3,multi 5"
222149,FORK PLATFORM 2.2.2 - 149,06/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222150,FORK PLATFORM 2.2.2 - 150,2023-10-07,Yes,item 10,"multi 1,multi 2,multi 3"
222151,FORK PLATFORM 2.2.2 - 151,2023-11-07,No,item 1,"multi 1,multi 3,multi 5"
222152,FORK PLATFORM 2.2.2 - 152,06/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222153,FORK PLATFORM 2.2.2 - 153,2023-10-07,Yes,item 3,"multi 1,multi 2,multi 3"
222154,FORK PLATFORM 2.2.2 - 154,2023-11-07,No,item 4,"multi 1,multi 3,multi 5"
222155,FORK PLATFORM 2.2.2 - 155,06/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222156,FORK PLATFORM 2.2.2 - 156,2023-10-07,Yes,item 6,"multi 1,multi 2,multi 3"
222157,FORK PLATFORM 2.2.2 - 157,2023-11-07,No,item 7,"multi 1,multi 3,multi 5"
222158,FORK PLATFORM 2.2.2 - 158,06/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222159,FORK PLATFORM 2.2.2 - 159,2023-10-07,Yes,item 9,"multi 1,multi 2,multi 3"
222160,FORK PLATFORM 2.2.2 - 160,2023-11-07,No,item 10,"multi 1,multi 3,multi 5"
222161,FORK PLATFORM 2.2.2 - 161,06/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222162,FORK PLATFORM 2.2.2 - 162,2023-10-07,Yes,item 2,"multi 1,multi 2,multi 3"
222163,FORK PLATFORM 2.2.2 - 163,2023-11-07,No,item 3,"multi 1,multi 3,multi 5"
222164,FORK PLATFORM 2.2.2 - 164,06/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222165,FORK PLATFORM 2.2.2 - 165,2023-10-07,Yes,item 5,"multi 1,multi 2,multi 3"
222166,FORK PLATFORM 2.2.2 - 166,2023-11-07,No,item 6,"multi 1,multi 3,multi 5"
222167,FORK PLATFORM 2.2.2 - 167,06/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222168,FORK PLATFORM 2.2.2 - 168,2023-10-07,Yes,item 8,"multi 1,multi 2,multi 3"
222169,FORK PLATFORM 2.2.2 - 169,2023-11-07,No,item 9,"multi 1,multi 3,multi 5"
222170,FORK PLATFORM 2.2.2 - 170,06/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222171,FORK PLATFORM 2.2.2 - 171,2023-10-07,Yes,item 1,"multi 1,multi 2,multi 3"
222172,FORK PLATFORM 2.2.2 - 172,2023-11-07,No,item 2,"multi 1,multi 3,multi 5"
222173,FORK PLATFORM 2.2.2 - 173,06/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222174,FORK PLATFORM 2.2.2 - 174,2023-10-07,Yes,item 4,"multi 1,multi 2,multi 3"
222175,FORK PLATFORM 2.2.2 - 175,2023-11-07,No,item 5,"multi 1,multi 3,multi 5"
222176,FORK PLATFORM 2.2.2 - 176,06/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222177,FORK PLATFORM 2.2.2 - 177,2023-10-07,Yes,item 7,"multi 1,multi 2,multi 3"
222178,FORK PLATFORM 2.2.2 - 178,2023-11-07,No,item 8,"multi 1,multi 3,multi 5"
222179,FORK PLATFORM 2.2.2 - 179,06/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222180,FORK PLATFORM 2.2.2 - 180,2023-10-07,Yes,item 10,"multi 1,multi 2,multi 3"
222181,FORK PLATFORM 2.2.2 - 181,2023-11-07,No,item 1,"multi 1,multi 3,multi 5"
222182,FORK PLATFORM 2.2.2 - 182,06/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222183,FORK PLATFORM 2.2.2 - 183,2023-10-07,Yes,item 3,"multi 1,multi 2,multi 3"
222184,FORK PLATFORM 2.2.2 - 184,2023-11-07,No,item 4,"multi 1,multi 3,multi 5"
222185,FORK PLATFORM 2.2.2 - 185,06/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222186,FORK PLATFORM 2.2.2 - 186,2023-10-07,Yes,item 6,"multi 1,multi 2,multi 3"
222187,FORK PLATFORM 2.2.2 - 187,2023-11-07,No,item 7,"multi 1,multi 3,multi 5"
222188,FORK PLATFORM 2.2.2 - 188,06/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222189,FORK PLATFORM 2.2.2 - 189,2023-10-07,Yes,item 9,"multi 1,multi 2,multi 3"
222190,FORK PLATFORM 2.2.2 - 190,2023-11-07,No,item 10,"multi 1,multi 3,multi 5"
222191,FORK PLATFORM 2.2.2 - 191,06/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222192,FORK PLATFORM 2.2.2 - 192,2023-10-07,Yes,item 2,"multi 1,multi 2,multi 3"
222193,FORK PLATFORM 2.2.2 - 193,2023-11-07,No,item 3,"multi 1,multi 3,multi 5"
222194,FORK PLATFORM 2.2.2 - 194,06/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222195,FORK PLATFORM 2.2.2 - 195,2023-10-07,Yes,item 5,"multi 1,multi 2,multi 3"
222196,FORK PLATFORM 2.2.2 - 196,2023-11-07,No,item 6,"multi 1,multi 3,multi 5"
222197,FORK PLATFORM 2.2.2 - 197,06/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222198,FORK PLATFORM 2.2.2 - 198,2023-10-07,Yes,item 8,"multi 1,multi 2,multi 3"
222199,FORK PLATFORM 2.2.2 - 199,2023-11-07,No,item 9,"multi 1,multi 3,multi 5"
222200,FORK PLATFORM 2.2.2 - 200,06/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222201,FORK PLATFORM 2.2.2 - 201,2023-10-07,Yes,item 1,"multi 1,multi 2,multi 3"
222202,FORK PLATFORM 2.2.2 - 202,2023-11-07,No,item 2,"multi 1,multi 3,multi 5"
222203,FORK PLATFORM 2.2.2 - 203,06/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222204,FORK PLATFORM 2.2.2 - 204,2023-10-07,Yes,item 4,"multi 1,multi 2,multi 3"
222205,FORK PLATFORM 2.2.2 - 205,2023-11-07,No,item 5,"multi 1,multi 3,multi 5"
222206,FORK PLATFORM 2.2.2 - 206,06/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222207,FORK PLATFORM 2.2.2 - 207,2023-10-07,Yes,item 7,"multi 1,multi 2,multi 3"
222208,FORK PLATFORM 2.2.2 - 208,2023-11-07,No,item 8,"multi 1,multi 3,multi 5"
222209,FORK PLATFORM 2.2.2 - 209,06/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222210,FORK PLATFORM 2.2.2 - 210,2023-10-07,Yes,item 10,"multi 1,multi 2,multi 3"
222211,FORK PLATFORM 2.2.2 - 211,2023-11-07,No,item 1,"multi 1,multi 3,multi 5"
222212,FORK PLATFORM 2.2.2 - 212,06/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
222213,FORK PLATFORM 2.2.2 - 213,2023-10-07,Yes,item 3,"multi 1,multi 2,multi 3"
222214,FORK PLATFORM 2.2.2 - 214,2023-11-07,No,item 4,"multi 1,multi 3,multi 5"
222215,FORK PLATFORM 2.2.2 - 215,06/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
222216,FORK PLATFORM 2.2.2 - 216,2023-10-07,Yes,item 6,"multi 1,multi 2,multi 3"
222217,FORK PLATFORM 2.2.2 - 217,2023-11-07,No,item 7,"multi 1,multi 3,multi 5"
222218,FORK PLATFORM 2.2.2 - 218,06/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
222219,FORK PLATFORM 2.2.2 - 219,2023-10-07,Yes,item 9,"multi 1,multi 2,multi 3"
222220,FORK PLATFORM 2.2.2 - 220,2023-11-07,No,item 10,"multi 1,multi 3,multi 5"
222221,FORK PLATFORM 2.2.2 - 221,06/11/2023,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
222222,FORK PLATFORM 2.2.2 - 222,2023-10-07,Yes,item 2,"multi 1,multi 2,multi 3"
222223,FORK PLATFORM 2.2.2 - 223,2023-11-07,No,item 3,"multi 1,multi 3,multi 5"
222224,FORK PLATFORM 2.2.2 - 224,06/11/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
222225,FORK PLATFORM 2.2.2 - 225,2023-10-07,Yes,item 5,"multi 1,multi 2,multi 3"
222226,FORK PLATFORM 2.2.2 - 226,2023-11-07,No,item 6,"multi 1,multi 3,multi 5"
222227,FORK PLATFORM 2.2.2 - 227,06/11/2023,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
222228,FORK PLATFORM 2.2.2 - 228,2023-10-07,Yes,item 8,"multi 1,multi 2,multi 3"
222229,FORK PLATFORM 2.2.2 - 229,2023-11-07,No,item 9,"multi 1,multi 3,multi 5"
222230,FORK PLATFORM 2.2.2 - 230,06/11/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
222231,FORK PLATFORM 2.2.2 - 231,2023-10-07,Yes,item 1,"multi 1,multi 2,multi 3"
222232,FORK PLATFORM 2.2.2 - 232,2023-11-07,No,item 2,"multi 1,multi 3,multi 5"
222233,FORK PLATFORM 2.2.2 - 233,06/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
222234,FORK PLATFORM 2.2.2 - 234,2023-10-07,Yes,item 4,"multi 1,multi 2,multi 3"
222235,FORK PLATFORM 2.2.2 - 235,2023-11-07,No,item 5,"multi 1,multi 3,multi 5"
222236,FORK PLATFORM 2.2.2 - 236,06/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
222237,FORK PLATFORM 2.2.2 - 237,2023-10-07,Yes,item 7,"multi 1,multi 2,multi 3"
222238,FORK PLATFORM 2.2.2 - 238,2023-11-07,No,item 8,"multi 1,multi 3,multi 5"
222239,FORK PLATFORM 2.2.2 - 239,06/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
222240,FORK PLATFORM 2.2.2 - 240,2023-10-07,Yes,item 10,"multi 1,multi 2,multi 3"
