CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
123443,CLARK FORKLIFT 443,2023-05-02,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123444,CLARK FORKLIFT 444,2023-05-03,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123445,CLARK FORKLIFT 445,2023-05-04,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123446,CLARK FORKLIFT 446,2023-05-05,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123447,CLARK FORKLIFT 447,2023-05-06,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123448,CLARK FORKLIFT 448,2023-05-07,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123449,CLARK FORKLIFT 449,2023-05-08,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123450,CLARK FORKLIFT 450,2023-05-09,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123451,CLARK FORKLIFT 451,2023-05-10,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123452,CLARK FORKLIFT 452,2023-05-11,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123453,CLARK FORKLIFT 453,2023-05-12,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123454,CLARK FORKLIFT 454,2023-05-13,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123455,CLARK FORKLIFT 455,2023-05-14,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123456,CLARK FORKLIFT 456,2023-05-15,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123457,CLARK FORKLIFT 457,2023-05-16,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123458,CLARK FORKLIFT 458,2023-05-17,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123459,CLARK FORKLIFT 459,2023-05-18,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123460,CLARK FORKLIFT 460,2023-05-19,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123461,CLARK FORKLIFT 461,2023-05-20,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123462,CLARK FORKLIFT 462,2023-05-21,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123463,CLARK FORKLIFT 463,2023-05-22,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123464,CLARK FORKLIFT 464,2023-05-23,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123465,CLARK FORKLIFT 465,2023-05-24,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123466,CLARK FORKLIFT 466,2023-05-25,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123467,CLARK FORKLIFT 467,2023-05-26,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123468,CLARK FORKLIFT 468,2023-05-27,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123469,CLARK FORKLIFT 469,2023-05-28,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123470,CLARK FORKLIFT 470,2023-05-29,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123471,CLARK FORKLIFT 471,2023-05-30,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123472,CLARK FORKLIFT 472,2023-05-31,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123473,CLARK FORKLIFT 473,2023-06-01,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123474,CLARK FORKLIFT 474,2023-06-02,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123475,CLARK FORKLIFT 475,2023-06-03,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123476,CLARK FORKLIFT 476,2023-06-04,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123477,CLARK FORKLIFT 477,2023-06-05,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123478,CLARK FORKLIFT 478,2023-06-06,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123479,CLARK FORKLIFT 479,2023-06-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123480,CLARK FORKLIFT 480,2023-06-08,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123481,CLARK FORKLIFT 481,2023-06-09,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123482,CLARK FORKLIFT 482,2023-06-10,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123483,CLARK FORKLIFT 483,2023-06-11,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123484,CLARK FORKLIFT 484,2023-06-12,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123485,CLARK FORKLIFT 485,2023-06-13,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123486,CLARK FORKLIFT 486,2023-06-14,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123487,CLARK FORKLIFT 487,2023-06-15,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123488,CLARK FORKLIFT 488,2023-06-16,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123489,CLARK FORKLIFT 489,2023-06-17,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123490,CLARK FORKLIFT 490,2023-06-18,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123491,CLARK FORKLIFT 491,2023-06-19,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123492,CLARK FORKLIFT 492,2023-06-20,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123493,CLARK FORKLIFT 493,2023-06-21,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123494,CLARK FORKLIFT 494,2023-06-22,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123495,CLARK FORKLIFT 495,2023-06-23,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123496,CLARK FORKLIFT 496,2023-06-24,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123497,CLARK FORKLIFT 497,2023-06-25,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123498,CLARK FORKLIFT 498,2023-06-26,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123499,CLARK FORKLIFT 499,2023-06-27,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123500,CLARK FORKLIFT 500,2023-06-28,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123501,CLARK FORKLIFT 501,2023-06-29,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123502,CLARK FORKLIFT 502,2023-06-30,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123503,CLARK FORKLIFT 503,2023-07-01,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123504,CLARK FORKLIFT 504,2023-07-02,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123505,CLARK FORKLIFT 505,2023-07-03,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123506,CLARK FORKLIFT 506,2023-07-04,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123507,CLARK FORKLIFT 507,2023-07-05,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123508,CLARK FORKLIFT 508,2023-07-06,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123509,CLARK FORKLIFT 509,2023-07-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123510,CLARK FORKLIFT 510,2023-07-08,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123511,CLARK FORKLIFT 511,2023-07-09,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123512,CLARK FORKLIFT 512,2023-07-10,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123513,CLARK FORKLIFT 513,2023-07-11,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123514,CLARK FORKLIFT 514,2023-07-12,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123515,CLARK FORKLIFT 515,2023-07-13,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123516,CLARK FORKLIFT 516,2023-07-14,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123517,CLARK FORKLIFT 517,2023-07-15,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123518,CLARK FORKLIFT 518,2023-07-16,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123519,CLARK FORKLIFT 519,2023-07-17,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123520,CLARK FORKLIFT 520,2023-07-18,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123521,CLARK FORKLIFT 521,2023-07-19,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123522,CLARK FORKLIFT 522,2023-07-20,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123523,CLARK FORKLIFT 523,2023-07-21,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123524,CLARK FORKLIFT 524,2023-07-22,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123525,CLARK FORKLIFT 525,2023-07-23,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123526,CLARK FORKLIFT 526,2023-07-24,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123527,CLARK FORKLIFT 527,2023-07-25,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123528,CLARK FORKLIFT 528,2023-07-26,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
123529,CLARK FORKLIFT 529,2023-07-27,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
123530,CLARK FORKLIFT 530,2023-07-28,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
123531,CLARK FORKLIFT 531,2023-07-29,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
123532,CLARK FORKLIFT 532,2023-07-30,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
123533,CLARK FORKLIFT 533,2023-07-31,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
123534,CLARK FORKLIFT 534,2023-08-01,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
123535,CLARK FORKLIFT 535,2023-08-02,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
123536,CLARK FORKLIFT 536,2023-08-03,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
123537,CLARK FORKLIFT 537,2023-08-04,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
123538,CLARK FORKLIFT 538,2023-08-05,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
