CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
321322,CLARK FORKLIFT 322,01/01/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321323,CLARK FORKLIFT 323,02/01/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321324,CLARK FORKLIFT 324,03/01/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321325,CLARK FORKLIFT 325,04/01/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321326,CLARK FORKLIFT 326,05/01/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321327,CLARK FORKLIFT 327,06/01/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321328,CLARK FORKLIFT 328,07/01/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321329,CLARK FORKLIFT 329,08/01/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321330,CLARK FORKLIFT 330,09/01/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321331,CLARK FORKLIFT 331,10/01/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321332,CLARK FORKLIFT 332,11/01/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321333,CLARK FORKLIFT 333,12/01/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321334,CLARK FORKLIFT 334,13/01/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321335,CLARK FORKLIFT 335,14/01/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321336,CLARK FORKLIFT 336,15/01/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321337,CLARK FORKLIFT 337,16/01/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321338,CLARK FORKLIFT 338,17/01/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321339,CLARK FORKLIFT 339,18/01/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321340,CLARK FORKLIFT 340,19/01/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321341,CLARK FORKLIFT 341,20/01/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321342,CLARK FORKLIFT 342,21/01/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321343,CLARK FORKLIFT 343,22/01/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321344,CLARK FORKLIFT 344,23/01/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321345,CLARK FORKLIFT 345,24/01/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321346,CLARK FORKLIFT 346,25/01/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321347,CLARK FORKLIFT 347,26/01/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321348,CLARK FORKLIFT 348,27/01/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321349,CLARK FORKLIFT 349,28/01/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321350,CLARK FORKLIFT 350,29/01/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321351,CLARK FORKLIFT 351,30/01/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321352,CLARK FORKLIFT 352,31/01/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321353,CLARK FORKLIFT 353,01/02/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321354,CLARK FORKLIFT 354,02/02/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321355,CLARK FORKLIFT 355,03/02/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321356,CLARK FORKLIFT 356,04/02/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321357,CLARK FORKLIFT 357,05/02/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321358,CLARK FORKLIFT 358,06/02/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321359,CLARK FORKLIFT 359,07/02/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321360,CLARK FORKLIFT 360,08/02/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321361,CLARK FORKLIFT 361,09/02/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321362,CLARK FORKLIFT 362,10/02/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321363,CLARK FORKLIFT 363,11/02/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321364,CLARK FORKLIFT 364,12/02/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321365,CLARK FORKLIFT 365,13/02/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321366,CLARK FORKLIFT 366,14/02/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321367,CLARK FORKLIFT 367,15/02/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321368,CLARK FORKLIFT 368,16/02/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321369,CLARK FORKLIFT 369,17/02/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321370,CLARK FORKLIFT 370,18/02/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321371,CLARK FORKLIFT 371,19/02/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321372,CLARK FORKLIFT 372,20/02/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321373,CLARK FORKLIFT 373,21/02/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321374,CLARK FORKLIFT 374,22/02/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321375,CLARK FORKLIFT 375,23/02/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321376,CLARK FORKLIFT 376,24/02/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321377,CLARK FORKLIFT 377,25/02/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321378,CLARK FORKLIFT 378,26/02/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321379,CLARK FORKLIFT 379,27/02/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321380,CLARK FORKLIFT 380,28/02/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321381,CLARK FORKLIFT 381,01/03/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321382,CLARK FORKLIFT 382,02/03/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321383,CLARK FORKLIFT 383,03/03/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321384,CLARK FORKLIFT 384,04/03/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321385,CLARK FORKLIFT 385,05/03/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321386,CLARK FORKLIFT 386,06/03/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321387,CLARK FORKLIFT 387,07/03/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321388,CLARK FORKLIFT 388,08/03/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321389,CLARK FORKLIFT 389,09/03/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321390,CLARK FORKLIFT 390,10/03/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321391,CLARK FORKLIFT 391,11/03/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321392,CLARK FORKLIFT 392,12/03/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321393,CLARK FORKLIFT 393,13/03/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321394,CLARK FORKLIFT 394,14/03/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321395,CLARK FORKLIFT 395,15/03/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321396,CLARK FORKLIFT 396,16/03/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321397,CLARK FORKLIFT 397,17/03/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321398,CLARK FORKLIFT 398,18/03/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321399,CLARK FORKLIFT 399,19/03/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321400,CLARK FORKLIFT 400,20/03/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321401,CLARK FORKLIFT 401,21/03/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321402,CLARK FORKLIFT 402,22/03/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321403,CLARK FORKLIFT 403,23/03/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321404,CLARK FORKLIFT 404,24/03/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321405,CLARK FORKLIFT 405,25/03/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321406,CLARK FORKLIFT 406,26/03/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321407,CLARK FORKLIFT 407,27/03/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321408,CLARK FORKLIFT 408,28/03/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321409,CLARK FORKLIFT 409,29/03/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321410,CLARK FORKLIFT 410,30/03/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321411,CLARK FORKLIFT 411,31/03/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321412,CLARK FORKLIFT 412,01/04/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321413,CLARK FORKLIFT 413,02/04/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321414,CLARK FORKLIFT 414,03/04/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321415,CLARK FORKLIFT 415,04/04/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321416,CLARK FORKLIFT 416,05/04/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321417,CLARK FORKLIFT 417,06/04/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321418,CLARK FORKLIFT 418,07/04/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321419,CLARK FORKLIFT 419,08/04/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321420,CLARK FORKLIFT 420,09/04/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321421,CLARK FORKLIFT 421,10/04/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321422,CLARK FORKLIFT 422,11/04/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321423,CLARK FORKLIFT 423,12/04/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321424,CLARK FORKLIFT 424,13/04/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321425,CLARK FORKLIFT 425,14/04/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321426,CLARK FORKLIFT 426,15/04/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321427,CLARK FORKLIFT 427,16/04/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321428,CLARK FORKLIFT 428,17/04/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321429,CLARK FORKLIFT 429,18/04/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321430,CLARK FORKLIFT 430,19/04/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321431,CLARK FORKLIFT 431,20/04/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321432,CLARK FORKLIFT 432,21/04/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321433,CLARK FORKLIFT 433,22/04/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321434,CLARK FORKLIFT 434,23/04/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321435,CLARK FORKLIFT 435,24/04/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321436,CLARK FORKLIFT 436,25/04/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321437,CLARK FORKLIFT 437,26/04/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321438,CLARK FORKLIFT 438,27/04/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321439,CLARK FORKLIFT 439,28/04/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321440,CLARK FORKLIFT 440,29/04/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321441,CLARK FORKLIFT 441,30/04/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321442,CLARK FORKLIFT 442,01/05/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321443,CLARK FORKLIFT 443,02/05/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321444,CLARK FORKLIFT 444,03/05/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321445,CLARK FORKLIFT 445,04/05/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321446,CLARK FORKLIFT 446,05/05/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321447,CLARK FORKLIFT 447,06/05/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321448,CLARK FORKLIFT 448,07/05/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321449,CLARK FORKLIFT 449,08/05/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321450,CLARK FORKLIFT 450,09/05/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321451,CLARK FORKLIFT 451,10/05/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321452,CLARK FORKLIFT 452,11/05/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321453,CLARK FORKLIFT 453,12/05/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321454,CLARK FORKLIFT 454,13/05/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321455,CLARK FORKLIFT 455,14/05/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321456,CLARK FORKLIFT 456,15/05/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321457,CLARK FORKLIFT 457,16/05/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321458,CLARK FORKLIFT 458,17/05/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321459,CLARK FORKLIFT 459,18/05/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321460,CLARK FORKLIFT 460,19/05/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321461,CLARK FORKLIFT 461,20/05/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321462,CLARK FORKLIFT 462,21/05/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321463,CLARK FORKLIFT 463,22/05/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321464,CLARK FORKLIFT 464,23/05/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321465,CLARK FORKLIFT 465,24/05/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321466,CLARK FORKLIFT 466,25/05/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321467,CLARK FORKLIFT 467,26/05/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321468,CLARK FORKLIFT 468,27/05/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321469,CLARK FORKLIFT 469,28/05/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321470,CLARK FORKLIFT 470,29/05/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321471,CLARK FORKLIFT 471,30/05/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321472,CLARK FORKLIFT 472,31/05/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321473,CLARK FORKLIFT 473,01/06/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321474,CLARK FORKLIFT 474,02/06/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321475,CLARK FORKLIFT 475,03/06/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321476,CLARK FORKLIFT 476,04/06/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321477,CLARK FORKLIFT 477,05/06/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321478,CLARK FORKLIFT 478,06/06/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321479,CLARK FORKLIFT 479,07/06/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321480,CLARK FORKLIFT 480,08/06/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321481,CLARK FORKLIFT 481,09/06/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321482,CLARK FORKLIFT 482,10/06/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321483,CLARK FORKLIFT 483,11/06/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321484,CLARK FORKLIFT 484,12/06/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321485,CLARK FORKLIFT 485,13/06/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321486,CLARK FORKLIFT 486,14/06/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321487,CLARK FORKLIFT 487,15/06/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321488,CLARK FORKLIFT 488,16/06/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321489,CLARK FORKLIFT 489,17/06/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321490,CLARK FORKLIFT 490,18/06/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321491,CLARK FORKLIFT 491,19/06/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321492,CLARK FORKLIFT 492,20/06/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321493,CLARK FORKLIFT 493,21/06/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321494,CLARK FORKLIFT 494,22/06/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321495,CLARK FORKLIFT 495,23/06/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321496,CLARK FORKLIFT 496,24/06/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321497,CLARK FORKLIFT 497,25/06/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321498,CLARK FORKLIFT 498,26/06/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321499,CLARK FORKLIFT 499,27/06/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321500,CLARK FORKLIFT 500,28/06/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321501,CLARK FORKLIFT 501,29/06/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321502,CLARK FORKLIFT 502,30/06/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321503,CLARK FORKLIFT 503,01/07/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321504,CLARK FORKLIFT 504,02/07/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321505,CLARK FORKLIFT 505,03/07/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321506,CLARK FORKLIFT 506,04/07/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321507,CLARK FORKLIFT 507,05/07/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321508,CLARK FORKLIFT 508,06/07/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321509,CLARK FORKLIFT 509,07/07/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321510,CLARK FORKLIFT 510,08/07/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321511,CLARK FORKLIFT 511,09/07/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321512,CLARK FORKLIFT 512,10/07/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321513,CLARK FORKLIFT 513,11/07/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321514,CLARK FORKLIFT 514,12/07/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321515,CLARK FORKLIFT 515,13/07/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321516,CLARK FORKLIFT 516,14/07/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321517,CLARK FORKLIFT 517,15/07/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321518,CLARK FORKLIFT 518,16/07/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321519,CLARK FORKLIFT 519,17/07/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321520,CLARK FORKLIFT 520,18/07/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321521,CLARK FORKLIFT 521,19/07/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321522,CLARK FORKLIFT 522,20/07/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321523,CLARK FORKLIFT 523,21/07/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321524,CLARK FORKLIFT 524,22/07/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321525,CLARK FORKLIFT 525,23/07/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321526,CLARK FORKLIFT 526,24/07/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321527,CLARK FORKLIFT 527,25/07/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321528,CLARK FORKLIFT 528,26/07/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
321529,CLARK FORKLIFT 529,27/07/2023,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
321530,CLARK FORKLIFT 530,28/07/2023,No,item 1,"multi 1,multi 3,multi 5,multi 7,multi 9"
321531,CLARK FORKLIFT 531,29/07/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
321532,CLARK FORKLIFT 532,30/07/2023,No,item 3,"multi 1,multi 3,multi 5,multi 7,multi 9"
321533,CLARK FORKLIFT 533,31/07/2023,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
321534,CLARK FORKLIFT 534,01/08/2023,No,item 5,"multi 1,multi 3,multi 5,multi 7,multi 9"
321535,CLARK FORKLIFT 535,02/08/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
321536,CLARK FORKLIFT 536,03/08/2023,No,item 7,"multi 1,multi 3,multi 5,multi 7,multi 9"
321537,CLARK FORKLIFT 537,04/08/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
321538,CLARK FORKLIFT 538,05/08/2023,No,item 9,"multi 1,multi 3,multi 5,multi 7,multi 9"
