CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
123037,CLARK FORKLIFT 037,2022-01-10,Yes,item 7,"multi 9, multi 10, multi1, multi 2"
123038,CLARK FORKLIFT 038,2022-02-10,No,item 8,"multi 3, multi 4, multi 5, multi 6"
123039,CLARK FORKLIFT 039,2022-03-10,Yes,item 9,"multi 7, multi 8, multi 9, multi 10"
123040,CLARK FORKLIFT 040,2022-04-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123041,CLARK FORKLIFT 041,2022-05-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123042,CLARK FORKLIFT 042,2022-06-10,No,item 2,"multi 1, multi 3, multi 5, multi 7, multi 9"
123043,CLARK FORKLIFT 043,2022-07-10,Yes,item 3,"multi 2, multi 4, multi 6, multi 8, multi 10"
123044,CLARK FORKLIFT 044,2022-08-10,No,item 4,"multi 1, multi 2, multi 3"
123045,CLARK FORKLIFT 045,2022-09-10,Yes,item 5,"multi 4, multi 5, multi 6"
123046,CLARK FORKLIFT 046,2022-10-10,No,item 6,"multi 7, multi 8, multi 9"
123047,CLARK FORKLIFT 047,2022-11-10,Yes,item 7,"multi 10, multi 1, multi 2"
123048,CLARK FORKLIFT 048,2022-12-10,No,item 8,"multi 3, multi 4, multi 5"
123049,CLARK FORKLIFT 049,2023-01-10,Yes,item 9,"multi 6, multi 7, multi 8"
123050,CLARK FORKLIFT 050,2023-02-10,No,item 10,"multi 9, multi 10, multi1, multi 2"
123051,CLARK FORKLIFT 051,2023-03-10,Yes,item 1,"multi 3, multi 4, multi 5, multi 6"
123052,CLARK FORKLIFT 052,2023-04-10,No,item 2,"multi 7, multi 8, multi 9, multi 10"
123053,CLARK FORKLIFT 053,2023-05-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123054,CLARK FORKLIFT 054,2023-06-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123055,CLARK FORKLIFT 055,2023-07-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123056,CLARK FORKLIFT 056,2023-08-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123057,CLARK FORKLIFT 057,2023-09-10,Yes,item 7,"multi 1, multi 2, multi 3"
123058,CLARK FORKLIFT 058,2023-10-10,No,item 8,"multi 4, multi 5, multi 6"
123059,CLARK FORKLIFT 059,2023-11-10,Yes,item 9,"multi 7, multi 8, multi 9"
123060,CLARK FORKLIFT 060,2023-12-10,No,item 10,"multi 10, multi 1, multi 2"
123061,CLARK FORKLIFT 061,2024-01-10,Yes,item 1,"multi 3, multi 4, multi 5"
123062,CLARK FORKLIFT 062,2024-02-10,No,item 2,"multi 6, multi 7, multi 8"
123063,CLARK FORKLIFT 063,2024-03-10,Yes,item 3,"multi 9, multi 10, multi1, multi 2"
123064,CLARK FORKLIFT 064,2024-04-10,No,item 4,"multi 3, multi 4, multi 5, multi 6"
123065,CLARK FORKLIFT 065,2024-05-10,Yes,item 5,"multi 7, multi 8, multi 9, multi 10"
123066,CLARK FORKLIFT 066,2024-06-10,No,item 6,"multi 1, multi 3, multi 5, multi 7, multi 9"
123067,CLARK FORKLIFT 067,2024-07-10,Yes,item 7,"multi 2, multi 4, multi 6, multi 8, multi 10"
123068,CLARK FORKLIFT 068,2024-08-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123069,CLARK FORKLIFT 069,2024-09-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123070,CLARK FORKLIFT 070,2024-10-10,No,item 10,"multi 1, multi 2, multi 3"
123071,CLARK FORKLIFT 071,2024-11-10,Yes,item 1,"multi 4, multi 5, multi 6"
123072,CLARK FORKLIFT 072,2024-12-10,No,item 2,"multi 7, multi 8, multi 9"
123073,CLARK FORKLIFT 073,2025-01-10,Yes,item 3,"multi 10, multi 1, multi 2"
123074,CLARK FORKLIFT 074,2025-02-10,No,item 4,"multi 3, multi 4, multi 5"
123075,CLARK FORKLIFT 075,2025-03-10,Yes,item 5,"multi 6, multi 7, multi 8"
123076,CLARK FORKLIFT 076,2025-04-10,No,item 6,"multi 9, multi 10, multi1, multi 2"
123077,CLARK FORKLIFT 077,2025-05-10,Yes,item 7,"multi 3, multi 4, multi 5, multi 6"
123078,CLARK FORKLIFT 078,2025-06-10,No,item 8,"multi 7, multi 8, multi 9, multi 10"
123079,CLARK FORKLIFT 079,2025-07-10,Yes,item 9,"multi 1, multi 3, multi 5, multi 7, multi 9"
123080,CLARK FORKLIFT 080,2025-08-10,No,item 10,"multi 2, multi 4, multi 6, multi 8, multi 10"
123081,CLARK FORKLIFT 081,2025-09-10,Yes,item 1,"multi 1, multi 3, multi 5, multi 7, multi 9"
123082,CLARK FORKLIFT 082,2025-10-10,No,item 2,"multi 2, multi 4, multi 6, multi 8, multi 10"
123083,CLARK FORKLIFT 083,2025-11-10,Yes,item 3,"multi 1, multi 2, multi 3"
123084,CLARK FORKLIFT 084,2025-12-10,No,item 4,"multi 4, multi 5, multi 6"
123085,CLARK FORKLIFT 085,2026-01-10,Yes,item 5,"multi 7, multi 8, multi 9"
123086,CLARK FORKLIFT 086,2026-02-10,No,item 6,"multi 10, multi 1, multi 2"
123087,CLARK FORKLIFT 087,2026-03-10,Yes,item 7,"multi 3, multi 4, multi 5"
123088,CLARK FORKLIFT 088,2026-04-10,No,item 8,"multi 6, multi 7, multi 8"
123089,CLARK FORKLIFT 089,2026-05-10,Yes,item 9,"multi 9, multi 10, multi1, multi 2"
123090,CLARK FORKLIFT 090,2026-06-10,No,item 10,"multi 3, multi 4, multi 5, multi 6"
123091,CLARK FORKLIFT 091,2026-07-10,Yes,item 1,"multi 7, multi 8, multi 9, multi 10"
123092,CLARK FORKLIFT 092,2026-08-10,No,item 2,"multi 1, multi 3, multi 5, multi 7, multi 9"
123093,CLARK FORKLIFT 093,2026-09-10,Yes,item 3,"multi 2, multi 4, multi 6, multi 8, multi 10"
123094,CLARK FORKLIFT 094,2026-10-10,No,item 4,"multi 1, multi 3, multi 5, multi 7, multi 9"
123095,CLARK FORKLIFT 095,2026-11-10,Yes,item 5,"multi 2, multi 4, multi 6, multi 8, multi 10"
123096,CLARK FORKLIFT 096,2026-12-10,No,item 6,"multi 1, multi 2, multi 3"
123097,CLARK FORKLIFT 097,2027-01-10,Yes,item 7,"multi 4, multi 5, multi 6"
123098,CLARK FORKLIFT 098,2027-02-10,No,item 8,"multi 7, multi 8, multi 9"
123099,CLARK FORKLIFT 099,2027-03-10,Yes,item 9,"multi 10, multi 1, multi 2"
123100,CLARK FORKLIFT 100,2027-04-10,No,item 10,"multi 3, multi 4, multi 5"
123101,CLARK FORKLIFT 101,2027-05-10,Yes,item 1,"multi 6, multi 7, multi 8"
123102,CLARK FORKLIFT 102,2027-06-10,No,item 2,"multi 9, multi 10, multi1, multi 2"
123103,CLARK FORKLIFT 103,2027-07-10,Yes,item 3,"multi 3, multi 4, multi 5, multi 6"
123104,CLARK FORKLIFT 104,2027-08-10,No,item 4,"multi 7, multi 8, multi 9, multi 10"
123105,CLARK FORKLIFT 105,2027-09-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123106,CLARK FORKLIFT 106,2027-10-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123107,CLARK FORKLIFT 107,2027-11-10,Yes,item 7,"multi 1, multi 3, multi 5, multi 7, multi 9"
123108,CLARK FORKLIFT 108,2027-12-10,No,item 8,"multi 2, multi 4, multi 6, multi 8, multi 10"
123109,CLARK FORKLIFT 109,2028-01-10,Yes,item 9,"multi 1, multi 2, multi 3"
123110,CLARK FORKLIFT 110,2028-02-10,No,item 10,"multi 4, multi 5, multi 6"
123111,CLARK FORKLIFT 111,2028-03-10,Yes,item 1,"multi 7, multi 8, multi 9"
123112,CLARK FORKLIFT 112,2028-04-10,No,item 2,"multi 10, multi 1, multi 2"
123113,CLARK FORKLIFT 113,2028-05-10,Yes,item 3,"multi 3, multi 4, multi 5"
123114,CLARK FORKLIFT 114,2028-06-10,No,item 4,"multi 6, multi 7, multi 8"
123115,CLARK FORKLIFT 115,2028-07-10,Yes,item 5,"multi 9, multi 10, multi1, multi 2"
123116,CLARK FORKLIFT 116,2028-08-10,No,item 6,"multi 3, multi 4, multi 5, multi 6"
123117,CLARK FORKLIFT 117,2028-09-10,Yes,item 7,"multi 7, multi 8, multi 9, multi 10"
123118,CLARK FORKLIFT 118,2028-10-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123119,CLARK FORKLIFT 119,2028-11-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123120,CLARK FORKLIFT 120,2028-12-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123121,CLARK FORKLIFT 121,2029-01-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123122,CLARK FORKLIFT 122,2029-02-10,No,item 2,"multi 1, multi 2, multi 3"
123123,CLARK FORKLIFT 123,2029-03-10,Yes,item 3,"multi 4, multi 5, multi 6"
123124,CLARK FORKLIFT 124,2029-04-10,No,item 4,"multi 7, multi 8, multi 9"
123125,CLARK FORKLIFT 125,2029-05-10,Yes,item 5,"multi 10, multi 1, multi 2"
123126,CLARK FORKLIFT 126,2029-06-10,No,item 6,"multi 3, multi 4, multi 5"
123127,CLARK FORKLIFT 127,2029-07-10,Yes,item 7,"multi 6, multi 7, multi 8"
123128,CLARK FORKLIFT 128,2029-08-10,No,item 8,"multi 9, multi 10, multi1, multi 2"
123129,CLARK FORKLIFT 129,2029-09-10,Yes,item 9,"multi 3, multi 4, multi 5, multi 6"
123130,CLARK FORKLIFT 130,2029-10-10,No,item 10,"multi 7, multi 8, multi 9, multi 10"
123131,CLARK FORKLIFT 131,2029-11-10,Yes,item 1,"multi 1, multi 3, multi 5, multi 7, multi 9"
123132,CLARK FORKLIFT 132,2029-12-10,No,item 2,"multi 2, multi 4, multi 6, multi 8, multi 10"
123133,CLARK FORKLIFT 133,2030-01-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123134,CLARK FORKLIFT 134,2030-02-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123135,CLARK FORKLIFT 135,2030-03-10,Yes,item 5,"multi 1, multi 2, multi 3"
123136,CLARK FORKLIFT 136,2030-04-10,No,item 6,"multi 4, multi 5, multi 6"
123137,CLARK FORKLIFT 137,2030-05-10,Yes,item 7,"multi 7, multi 8, multi 9"
123138,CLARK FORKLIFT 138,2030-06-10,No,item 8,"multi 10, multi 1, multi 2"
123139,CLARK FORKLIFT 139,2030-07-10,Yes,item 9,"multi 3, multi 4, multi 5"
123140,CLARK FORKLIFT 140,2030-08-10,No,item 10,"multi 6, multi 7, multi 8"
123141,CLARK FORKLIFT 141,2030-09-10,Yes,item 1,"multi 9, multi 10, multi1, multi 2"
123142,CLARK FORKLIFT 142,2030-10-10,No,item 2,"multi 3, multi 4, multi 5, multi 6"
123143,CLARK FORKLIFT 143,2030-11-10,Yes,item 3,"multi 7, multi 8, multi 9, multi 10"
123144,CLARK FORKLIFT 144,2030-12-10,No,item 4,"multi 1, multi 3, multi 5, multi 7, multi 9"
123145,CLARK FORKLIFT 145,2031-01-10,Yes,item 5,"multi 2, multi 4, multi 6, multi 8, multi 10"
123146,CLARK FORKLIFT 146,2031-02-10,No,item 6,"multi 1, multi 3, multi 5, multi 7, multi 9"
123147,CLARK FORKLIFT 147,2031-03-10,Yes,item 7,"multi 2, multi 4, multi 6, multi 8, multi 10"
123148,CLARK FORKLIFT 148,2031-04-10,No,item 8,"multi 1, multi 2, multi 3"
123149,CLARK FORKLIFT 149,2031-05-10,Yes,item 9,"multi 4, multi 5, multi 6"
123150,CLARK FORKLIFT 150,2031-06-10,No,item 10,"multi 7, multi 8, multi 9"
123151,CLARK FORKLIFT 151,2031-07-10,Yes,item 1,"multi 10, multi 1, multi 2"
123152,CLARK FORKLIFT 152,2031-08-10,No,item 2,"multi 3, multi 4, multi 5"
123153,CLARK FORKLIFT 153,2031-09-10,Yes,item 3,"multi 6, multi 7, multi 8"
123154,CLARK FORKLIFT 154,2031-10-10,No,item 4,"multi 9, multi 10, multi1, multi 2"
123155,CLARK FORKLIFT 155,2031-11-10,Yes,item 5,"multi 3, multi 4, multi 5, multi 6"
123156,CLARK FORKLIFT 156,2031-12-10,No,item 6,"multi 7, multi 8, multi 9, multi 10"
123157,CLARK FORKLIFT 157,2032-01-10,Yes,item 7,"multi 1, multi 3, multi 5, multi 7, multi 9"
123158,CLARK FORKLIFT 158,2032-02-10,No,item 8,"multi 2, multi 4, multi 6, multi 8, multi 10"
123159,CLARK FORKLIFT 159,2032-03-10,Yes,item 9,"multi 1, multi 3, multi 5, multi 7, multi 9"
123160,CLARK FORKLIFT 160,2032-04-10,No,item 10,"multi 2, multi 4, multi 6, multi 8, multi 10"
123161,CLARK FORKLIFT 161,2032-05-10,Yes,item 1,"multi 1, multi 2, multi 3"
123162,CLARK FORKLIFT 162,2032-06-10,No,item 2,"multi 4, multi 5, multi 6"
123163,CLARK FORKLIFT 163,2032-07-10,Yes,item 3,"multi 7, multi 8, multi 9"
123164,CLARK FORKLIFT 164,2032-08-10,No,item 4,"multi 10, multi 1, multi 2"
123165,CLARK FORKLIFT 165,2032-09-10,Yes,item 5,"multi 3, multi 4, multi 5"
123166,CLARK FORKLIFT 166,2032-10-10,No,item 6,"multi 6, multi 7, multi 8"
123167,CLARK FORKLIFT 167,2032-11-10,Yes,item 7,"multi 9, multi 10, multi1, multi 2"
123168,CLARK FORKLIFT 168,2032-12-10,No,item 8,"multi 3, multi 4, multi 5, multi 6"
123169,CLARK FORKLIFT 169,2033-01-10,Yes,item 9,"multi 7, multi 8, multi 9, multi 10"
123170,CLARK FORKLIFT 170,2033-02-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123171,CLARK FORKLIFT 171,2033-03-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123172,CLARK FORKLIFT 172,2033-04-10,No,item 2,"multi 1, multi 3, multi 5, multi 7, multi 9"
123173,CLARK FORKLIFT 173,2033-05-10,Yes,item 3,"multi 2, multi 4, multi 6, multi 8, multi 10"
123174,CLARK FORKLIFT 174,2033-06-10,No,item 4,"multi 1, multi 2, multi 3"
123175,CLARK FORKLIFT 175,2033-07-10,Yes,item 5,"multi 4, multi 5, multi 6"
123176,CLARK FORKLIFT 176,2033-08-10,No,item 6,"multi 7, multi 8, multi 9"
123177,CLARK FORKLIFT 177,2033-09-10,Yes,item 7,"multi 10, multi 1, multi 2"
123178,CLARK FORKLIFT 178,2033-10-10,No,item 8,"multi 3, multi 4, multi 5"
123179,CLARK FORKLIFT 179,2033-11-10,Yes,item 9,"multi 6, multi 7, multi 8"
123180,CLARK FORKLIFT 180,2033-12-10,No,item 10,"multi 9, multi 10, multi1, multi 2"
123181,CLARK FORKLIFT 181,2034-01-10,Yes,item 1,"multi 3, multi 4, multi 5, multi 6"
123182,CLARK FORKLIFT 182,2034-02-10,No,item 2,"multi 7, multi 8, multi 9, multi 10"
123183,CLARK FORKLIFT 183,2034-03-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123184,CLARK FORKLIFT 184,2034-04-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123185,CLARK FORKLIFT 185,2034-05-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123186,CLARK FORKLIFT 186,2034-06-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123187,CLARK FORKLIFT 187,2034-07-10,Yes,item 7,"multi 1, multi 2, multi 3"
123188,CLARK FORKLIFT 188,2034-08-10,No,item 8,"multi 4, multi 5, multi 6"
123189,CLARK FORKLIFT 189,2034-09-10,Yes,item 9,"multi 7, multi 8, multi 9"
123190,CLARK FORKLIFT 190,2034-10-10,No,item 10,"multi 10, multi 1, multi 2"
123191,CLARK FORKLIFT 191,2034-11-10,Yes,item 1,"multi 3, multi 4, multi 5"
123192,CLARK FORKLIFT 192,2034-12-10,No,item 2,"multi 6, multi 7, multi 8"
123193,CLARK FORKLIFT 193,2035-01-10,Yes,item 3,"multi 9, multi 10, multi1, multi 2"
123194,CLARK FORKLIFT 194,2035-02-10,No,item 4,"multi 3, multi 4, multi 5, multi 6"
123195,CLARK FORKLIFT 195,2035-03-10,Yes,item 5,"multi 7, multi 8, multi 9, multi 10"
123196,CLARK FORKLIFT 196,2035-04-10,No,item 6,"multi 1, multi 3, multi 5, multi 7, multi 9"
123197,CLARK FORKLIFT 197,2035-05-10,Yes,item 7,"multi 2, multi 4, multi 6, multi 8, multi 10"
123198,CLARK FORKLIFT 198,2035-06-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123199,CLARK FORKLIFT 199,2035-07-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123200,CLARK FORKLIFT 200,2035-08-10,No,item 10,"multi 1, multi 2, multi 3"
123201,CLARK FORKLIFT 201,2035-09-10,Yes,item 1,"multi 4, multi 5, multi 6"
