CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
224526,FORK PLATFORM 2.2.2 - 2526,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224527,FORK PLATFORM 2.2.2 - 2527,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224528,FORK PLATFORM 2.2.2 - 2528,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
224529,FORK PLATFORM 2.2.2 - 2529,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224530,FORK PLATFORM 2.2.2 - 2530,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224531,FORK PLATFORM 2.2.2 - 2531,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
224532,FORK PLATFORM 2.2.2 - 2532,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224533,FORK PLATFORM 2.2.2 - 2533,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224534,FORK PLATFORM 2.2.2 - 2534,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
224535,FORK PLATFORM 2.2.2 - 2535,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224536,FORK PLATFORM 2.2.2 - 2536,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224537,FORK PLATFORM 2.2.2 - 2537,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
224538,FORK PLATFORM 2.2.2 - 2538,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224539,FORK PLATFORM 2.2.2 - 2539,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224540,FORK PLATFORM 2.2.2 - 2540,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
224541,FORK PLATFORM 2.2.2 - 2541,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224542,FORK PLATFORM 2.2.2 - 2542,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
224543,FORK PLATFORM 2.2.2 - 2543,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224544,FORK PLATFORM 2.2.2 - 2544,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224545,FORK PLATFORM 2.2.2 - 2545,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
224546,FORK PLATFORM 2.2.2 - 2546,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224547,FORK PLATFORM 2.2.2 - 2547,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224548,FORK PLATFORM 2.2.2 - 2548,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
224549,FORK PLATFORM 2.2.2 - 2549,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224550,FORK PLATFORM 2.2.2 - 2550,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224551,FORK PLATFORM 2.2.2 - 2551,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
224552,FORK PLATFORM 2.2.2 - 2552,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224553,FORK PLATFORM 2.2.2 - 2553,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224554,FORK PLATFORM 2.2.2 - 2554,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
224555,FORK PLATFORM 2.2.2 - 2555,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224556,FORK PLATFORM 2.2.2 - 2556,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224557,FORK PLATFORM 2.2.2 - 2557,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
224558,FORK PLATFORM 2.2.2 - 2558,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224559,FORK PLATFORM 2.2.2 - 2559,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224560,FORK PLATFORM 2.2.2 - 2560,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
224561,FORK PLATFORM 2.2.2 - 2561,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224562,FORK PLATFORM 2.2.2 - 2562,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
224563,FORK PLATFORM 2.2.2 - 2563,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224564,FORK PLATFORM 2.2.2 - 2564,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224565,FORK PLATFORM 2.2.2 - 2565,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
224566,FORK PLATFORM 2.2.2 - 2566,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224567,FORK PLATFORM 2.2.2 - 2567,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224568,FORK PLATFORM 2.2.2 - 2568,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
224569,FORK PLATFORM 2.2.2 - 2569,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224570,FORK PLATFORM 2.2.2 - 2570,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224571,FORK PLATFORM 2.2.2 - 2571,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
224572,FORK PLATFORM 2.2.2 - 2572,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224573,FORK PLATFORM 2.2.2 - 2573,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224574,FORK PLATFORM 2.2.2 - 2574,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
224575,FORK PLATFORM 2.2.2 - 2575,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224576,FORK PLATFORM 2.2.2 - 2576,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224577,FORK PLATFORM 2.2.2 - 2577,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
224578,FORK PLATFORM 2.2.2 - 2578,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224579,FORK PLATFORM 2.2.2 - 2579,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224580,FORK PLATFORM 2.2.2 - 2580,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
224581,FORK PLATFORM 2.2.2 - 2581,06/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224582,FORK PLATFORM 2.2.2 - 2582,2023-10-07,No,item 2,"multi 1,multi 3,multi 5"
224583,FORK PLATFORM 2.2.2 - 2583,2023-11-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224584,FORK PLATFORM 2.2.2 - 2584,06/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224585,FORK PLATFORM 2.2.2 - 2585,2023-10-07,No,item 5,"multi 1,multi 3,multi 5"
224586,FORK PLATFORM 2.2.2 - 2586,2023-11-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224587,FORK PLATFORM 2.2.2 - 2587,06/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224588,FORK PLATFORM 2.2.2 - 2588,2023-10-07,No,item 8,"multi 1,multi 3,multi 5"
224589,FORK PLATFORM 2.2.2 - 2589,2023-11-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224590,FORK PLATFORM 2.2.2 - 2590,06/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224591,FORK PLATFORM 2.2.2 - 2591,2023-10-07,No,item 1,"multi 1,multi 3,multi 5"
224592,FORK PLATFORM 2.2.2 - 2592,2023-11-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224593,FORK PLATFORM 2.2.2 - 2593,06/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224594,FORK PLATFORM 2.2.2 - 2594,2023-10-07,No,item 4,"multi 1,multi 3,multi 5"
224595,FORK PLATFORM 2.2.2 - 2595,2023-11-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224596,FORK PLATFORM 2.2.2 - 2596,06/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224597,FORK PLATFORM 2.2.2 - 2597,2023-10-07,No,item 7,"multi 1,multi 3,multi 5"
224598,FORK PLATFORM 2.2.2 - 2598,2023-11-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224599,FORK PLATFORM 2.2.2 - 2599,06/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224600,FORK PLATFORM 2.2.2 - 2600,2023-10-07,No,item 10,"multi 1,multi 3,multi 5"
