CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
240089,FORK PLATFORM 2.4.0 - 089,2024-01-06,No,item 9,"multi 1,multi 3,multi 5"
240090,FORK PLATFORM 2.4.0 - 090,2024-01-07,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
240091,FORK PLATFORM 2.4.0 - 091,2024-01-08,Yes,item 1,"multi 1,multi 2,multi 3"
240092,FORK PLATFORM 2.4.0 - 092,2024-01-06,No,item 2,"multi 1,multi 3,multi 5"
240093,FORK PLATFORM 2.4.0 - 093,2024-01-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
240094,FORK PLATFORM 2.4.0 - 094,2024-01-08,Yes,item 4,"multi 1,multi 2,multi 3"
240095,FORK PLATFORM 2.4.0 - 095,2024-01-06,No,item 5,"multi 1,multi 3,multi 5"
240096,FORK PLATFORM 2.4.0 - 096,2024-01-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240097,FORK PLATFORM 2.4.0 - 097,2024-01-08,Yes,item 7,"multi 1,multi 2,multi 3"
240098,FORK PLATFORM 2.4.0 - 098,2024-01-06,No,item 8,"multi 1,multi 3,multi 5"
240099,FORK PLATFORM 2.4.0 - 099,2024-01-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240100,FORK PLATFORM 2.4.0 - 100,2024-01-08,Yes,item 10,"multi 1,multi 2,multi 3"
240101,FORK PLATFORM 2.4.0 - 101,2024-01-06,No,item 1,"multi 1,multi 3,multi 5"
240102,FORK PLATFORM 2.4.0 - 102,2024-01-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
240103,FORK PLATFORM 2.4.0 - 103,2024-01-08,Yes,item 3,"multi 1,multi 2,multi 3"
240104,FORK PLATFORM 2.4.0 - 104,2024-01-06,No,item 4,"multi 1,multi 3,multi 5"
240105,FORK PLATFORM 2.4.0 - 105,2024-01-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
240106,FORK PLATFORM 2.4.0 - 106,2024-01-08,Yes,item 6,"multi 1,multi 2,multi 3"
240107,FORK PLATFORM 2.4.0 - 107,2024-01-06,No,item 7,"multi 1,multi 3,multi 5"
240108,FORK PLATFORM 2.4.0 - 108,2024-01-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
240109,FORK PLATFORM 2.4.0 - 109,2024-01-08,Yes,item 9,"multi 1,multi 2,multi 3"
240110,FORK PLATFORM 2.4.0 - 110,2024-01-06,No,item 10,"multi 1,multi 3,multi 5"
240111,FORK PLATFORM 2.4.0 - 111,2024-01-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
240112,FORK PLATFORM 2.4.0 - 112,2024-01-08,Yes,item 2,"multi 1,multi 2,multi 3"
240113,FORK PLATFORM 2.4.0 - 113,2024-01-06,No,item 3,"multi 1,multi 3,multi 5"
240114,FORK PLATFORM 2.4.0 - 114,2024-01-07,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
240115,FORK PLATFORM 2.4.0 - 115,2024-01-08,Yes,item 5,"multi 1,multi 2,multi 3"
240116,FORK PLATFORM 2.4.0 - 116,2024-01-06,No,item 6,"multi 1,multi 3,multi 5"
240117,FORK PLATFORM 2.4.0 - 117,2024-01-07,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
240118,FORK PLATFORM 2.4.0 - 118,2024-01-08,Yes,item 8,"multi 1,multi 2,multi 3"
240119,FORK PLATFORM 2.4.0 - 119,2024-01-06,No,item 9,"multi 1,multi 3,multi 5"
240120,FORK PLATFORM 2.4.0 - 120,2024-01-07,false,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
240121,FORK PLATFORM 2.4.0 - 121,2024-01-08,Yes,item 1,"multi 1,multi 2,multi 3"
240122,FORK PLATFORM 2.4.0 - 122,2024-01-06,No,item 2,"multi 1,multi 3,multi 5"
240123,FORK PLATFORM 2.4.0 - 123,2024-01-07,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
240124,FORK PLATFORM 2.4.0 - 124,2024-01-08,Yes,item 4,"multi 1,multi 2,multi 3"
240125,FORK PLATFORM 2.4.0 - 125,2024-01-06,No,item 5,"multi 1,multi 3,multi 5"
240126,FORK PLATFORM 2.4.0 - 126,2024-01-07,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240127,FORK PLATFORM 2.4.0 - 127,2024-01-08,Yes,item 7,"multi 1,multi 2,multi 3"
240128,FORK PLATFORM 2.4.0 - 128,2024-01-06,No,item 8,"multi 1,multi 3,multi 5"
240129,FORK PLATFORM 2.4.0 - 129,2024-01-07,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240130,FORK PLATFORM 2.4.0 - 130,2024-01-08,Yes,item 10,"multi 1,multi 2,multi 3"
240131,FORK PLATFORM 2.4.0 - 131,2024-01-06,No,item 1,"multi 1,multi 3,multi 5"
240132,FORK PLATFORM 2.4.0 - 132,2024-01-07,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
240133,FORK PLATFORM 2.4.0 - 133,2024-01-08,Yes,item 3,"multi 1,multi 2,multi 3"
240134,FORK PLATFORM 2.4.0 - 134,2024-01-06,No,item 4,"multi 1,multi 3,multi 5"
240135,FORK PLATFORM 2.4.0 - 135,2024-01-07,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
240136,FORK PLATFORM 2.4.0 - 136,2024-01-08,Yes,item 6,"multi 1,multi 2,multi 3"
240137,FORK PLATFORM 2.4.0 - 137,2024-01-06,No,item 7,"multi 1,multi 3,multi 5"
240138,FORK PLATFORM 2.4.0 - 138,2024-01-07,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
240139,FORK PLATFORM 2.4.0 - 139,2024-01-08,Yes,item 9,"multi 1,multi 2,multi 3"
240140,FORK PLATFORM 2.4.0 - 140,2024-01-06,No,item 10,"multi 1,multi 3,multi 5"
240141,FORK PLATFORM 2.4.0 - 141,2024-01-07,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
240142,FORK PLATFORM 2.4.0 - 142,2024-01-08,Yes,item 2,"multi 1,multi 2,multi 3"
240143,FORK PLATFORM 2.4.0 - 143,2024-01-06,No,item 3,"multi 1,multi 3,multi 5"
240144,FORK PLATFORM 2.4.0 - 144,2024-01-07,Yes,item 4,"multi 1,multi 2,multi 3"
240145,FORK PLATFORM 2.4.0 - 145,2024-01-08,No,item 5,"multi 1,multi 3,multi 5"
240146,FORK PLATFORM 2.4.0 - 146,2024-01-06,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240147,FORK PLATFORM 2.4.0 - 147,2024-01-07,Yes,item 7,"multi 1,multi 2,multi 3"
240148,FORK PLATFORM 2.4.0 - 148,2024-01-08,No,item 8,"multi 1,multi 3,multi 5"
240149,FORK PLATFORM 2.4.0 - 149,2024-01-06,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240150,FORK PLATFORM 2.4.0 - 150,2024-01-07,Yes,item 10,"multi 1,multi 2,multi 3"
240151,FORK PLATFORM 2.4.0 - 151,2024-01-08,No,item 1,"multi 1,multi 3,multi 5"
240152,FORK PLATFORM 2.4.0 - 152,2024-01-06,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
240153,FORK PLATFORM 2.4.0 - 153,2024-01-07,Yes,item 3,"multi 1,multi 2,multi 3"
240154,FORK PLATFORM 2.4.0 - 154,2024-01-08,No,item 4,"multi 1,multi 3,multi 5"
240155,FORK PLATFORM 2.4.0 - 155,2024-01-06,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
240156,FORK PLATFORM 2.4.0 - 156,2024-01-07,Yes,item 6,"multi 1,multi 2,multi 3"
240157,FORK PLATFORM 2.4.0 - 157,2024-01-08,No,item 7,"multi 1,multi 3,multi 5"
240158,FORK PLATFORM 2.4.0 - 158,2024-01-06,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
240159,FORK PLATFORM 2.4.0 - 159,2024-01-07,Yes,item 9,"multi 1,multi 2,multi 3"
240160,FORK PLATFORM 2.4.0 - 160,2024-01-08,No,item 10,"multi 1,multi 3,multi 5"
240161,FORK PLATFORM 2.4.0 - 161,2024-01-06,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
240162,FORK PLATFORM 2.4.0 - 162,2024-01-07,Yes,item 2,"multi 1,multi 2,multi 3"
240163,FORK PLATFORM 2.4.0 - 163,2024-01-08,No,item 3,"multi 1,multi 3,multi 5"
240164,FORK PLATFORM 2.4.0 - 164,2024-01-06,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
240165,FORK PLATFORM 2.4.0 - 165,2024-01-07,Yes,item 5,"multi 1,multi 2,multi 3"
240166,FORK PLATFORM 2.4.0 - 166,2024-01-08,No,item 6,"multi 1,multi 3,multi 5"
240167,FORK PLATFORM 2.4.0 - 167,2024-01-06,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
240168,FORK PLATFORM 2.4.0 - 168,2024-01-07,Yes,item 8,"multi 1,multi 2,multi 3"
240169,FORK PLATFORM 2.4.0 - 169,2024-01-08,No,item 9,"multi 1,multi 3,multi 5"
240170,FORK PLATFORM 2.4.0 - 170,2024-01-06,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
240171,FORK PLATFORM 2.4.0 - 171,2024-01-07,Yes,item 1,"multi 1,multi 2,multi 3"
240172,FORK PLATFORM 2.4.0 - 172,2024-01-08,No,item 2,"multi 1,multi 3,multi 5"
240173,FORK PLATFORM 2.4.0 - 173,2024-01-06,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
240174,FORK PLATFORM 2.4.0 - 174,2024-01-07,Yes,item 4,"multi 1,multi 2,multi 3"
240175,FORK PLATFORM 2.4.0 - 175,2024-01-08,No,item 5,"multi 1,multi 3,multi 5"
240176,FORK PLATFORM 2.4.0 - 176,2024-01-06,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240177,FORK PLATFORM 2.4.0 - 177,2024-01-07,Yes,item 7,"multi 1,multi 2,multi 3"
240178,FORK PLATFORM 2.4.0 - 178,2024-01-08,No,item 8,"multi 1,multi 3,multi 5"
240179,FORK PLATFORM 2.4.0 - 179,2024-01-06,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240180,FORK PLATFORM 2.4.0 - 180,2024-01-07,Yes,item 10,"multi 1,multi 2,multi 3"
240181,FORK PLATFORM 2.4.0 - 181,2024-01-08,No,item 1,"multi 1,multi 3,multi 5"
240182,FORK PLATFORM 2.4.0 - 182,2024-01-06,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
240183,FORK PLATFORM 2.4.0 - 183,2024-01-07,Yes,item 3,"multi 1,multi 2,multi 3"
240184,FORK PLATFORM 2.4.0 - 184,2024-01-08,No,item 4,"multi 1,multi 3,multi 5"
240185,FORK PLATFORM 2.4.0 - 185,2024-01-06,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
240186,FORK PLATFORM 2.4.0 - 186,2024-01-07,Yes,item 6,"multi 1,multi 2,multi 3"
240187,FORK PLATFORM 2.4.0 - 187,2024-01-08,No,item 7,"multi 1,multi 3,multi 5"
240188,FORK PLATFORM 2.4.0 - 188,2024-01-06,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
240189,FORK PLATFORM 2.4.0 - 189,2024-01-07,Yes,item 9,"multi 1,multi 2,multi 3"
240190,FORK PLATFORM 2.4.0 - 190,2024-01-08,yes,item 10,"multi 1,multi 3,multi 5"
240191,FORK PLATFORM 2.4.0 - 191,2024-01-06,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
240192,FORK PLATFORM 2.4.0 - 192,2024-01-07,Yes,item 2,"multi 1,multi 2,multi 3"
240193,FORK PLATFORM 2.4.0 - 193,2024-01-08,No,item 3,"multi 1,multi 3,multi 5"
240194,FORK PLATFORM 2.4.0 - 194,2024-01-06,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
240195,FORK PLATFORM 2.4.0 - 195,2024-01-07,Yes,item 5,"multi 1,multi 2,multi 3"
240196,FORK PLATFORM 2.4.0 - 196,2024-01-08,No,item 6,"multi 1,multi 3,multi 5"
240197,FORK PLATFORM 2.4.0 - 197,2024-01-06,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
240198,FORK PLATFORM 2.4.0 - 198,2024-01-07,Yes,item 8,"multi 1,multi 2,multi 3"
240199,FORK PLATFORM 2.4.0 - 199,2024-01-08,No,item 9,"multi 1,multi 3,multi 5"
240200,FORK PLATFORM 2.4.0 - 200,2024-01-06,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
240201,FORK PLATFORM 2.4.0 - 201,2024-01-07,Yes,item 1,"multi 1,multi 2,multi 3"
240202,FORK PLATFORM 2.4.0 - 202,2024-01-08,No,item 2,"multi 1,multi 3,multi 5"
240203,FORK PLATFORM 2.4.0 - 203,2024-01-06,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
240204,FORK PLATFORM 2.4.0 - 204,2024-01-07,Yes,item 4,"multi 1,multi 2,multi 3"
240205,FORK PLATFORM 2.4.0 - 205,2024-01-08,No,item 5,"multi 1,multi 3,multi 5"
240206,FORK PLATFORM 2.4.0 - 206,2024-01-06,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240207,FORK PLATFORM 2.4.0 - 207,2024-01-07,Yes,item 7,"multi 1,multi 2,multi 3"
240208,FORK PLATFORM 2.4.0 - 208,2024-01-08,No,item 8,"multi 1,multi 3,multi 5"
240209,FORK PLATFORM 2.4.0 - 209,2024-01-06,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240210,FORK PLATFORM 2.4.0 - 210,2024-01-07,Yes,item 10,"multi 1,multi 2,multi 3"
240211,FORK PLATFORM 2.4.0 - 211,2024-01-08,No,item 1,"multi 1,multi 3,multi 5"
240212,FORK PLATFORM 2.4.0 - 212,2024-01-06,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
240213,FORK PLATFORM 2.4.0 - 213,2024-01-07,Yes,item 3,"multi 1,multi 2,multi 3"
240214,FORK PLATFORM 2.4.0 - 214,2024-01-08,No,item 4,"multi 1,multi 3,multi 5"
240215,FORK PLATFORM 2.4.0 - 215,2024-01-06,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
240216,FORK PLATFORM 2.4.0 - 216,2024-01-07,Yes,item 6,"multi 1,multi 2,multi 3"
240217,FORK PLATFORM 2.4.0 - 217,2024-01-08,No,item 7,"multi 1,multi 3,multi 5"
240218,FORK PLATFORM 2.4.0 - 218,2024-01-06,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
240219,FORK PLATFORM 2.4.0 - 219,2024-01-07,Yes,item 9,"multi 1,multi 2,multi 3"
240220,FORK PLATFORM 2.4.0 - 220,2024-01-08,No,item 10,"multi 1,multi 3,multi 5"
240221,FORK PLATFORM 2.4.0 - 221,2024-01-06,Yes,item 1,"multi 2,multi 4,multi 6,multi 8,multi 10"
240222,FORK PLATFORM 2.4.0 - 222,2024-01-07,Yes,item 2,"multi 1,multi 2,multi 3"
240240,FORK PLATFORM 2.4.0 - 240,2024-01-08,No,item 3,"multi 1,multi 3,multi 5"
240224,FORK PLATFORM 2.4.0 - 224,2024-01-06,Yes,item 4,"multi 2,multi 4,multi 6,multi 8,multi 10"
240225,FORK PLATFORM 2.4.0 - 225,2024-01-07,Yes,item 5,"multi 1,multi 2,multi 3"
240226,FORK PLATFORM 2.4.0 - 226,2024-01-08,No,item 6,"multi 1,multi 3,multi 5"
240227,FORK PLATFORM 2.4.0 - 227,2024-01-06,Yes,item 7,"multi 2,multi 4,multi 6,multi 8,multi 10"
240228,FORK PLATFORM 2.4.0 - 228,2024-01-07,Yes,item 8,"multi 1,multi 2,multi 3"
240229,FORK PLATFORM 2.4.0 - 229,2024-01-08,No,item 9,"multi 1,multi 3,multi 5"
240230,FORK PLATFORM 2.4.0 - 230,2024-01-06,Yes,item 10,"multi 2,multi 4,multi 6,multi 8,multi 10"
240231,FORK PLATFORM 2.4.0 - 231,2024-01-07,Yes,item 1,"multi 1,multi 2,multi 3"
240232,FORK PLATFORM 2.4.0 - 232,2024-01-08,No,item 2,"multi 1,multi 3,multi 5"
240233,FORK PLATFORM 2.4.0 - 233,2024-01-06,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
240234,FORK PLATFORM 2.4.0 - 234,2024-01-07,Yes,item 4,"multi 1,multi 2,multi 3"
240235,FORK PLATFORM 2.4.0 - 235,2024-01-08,No,item 5,"multi 1,multi 3,multi 5"
240236,FORK PLATFORM 2.4.0 - 236,2024-01-06,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
240237,FORK PLATFORM 2.4.0 - 237,2024-01-07,Yes,item 7,"multi 1,multi 2,multi 3"
240238,FORK PLATFORM 2.4.0 - 238,2024-01-08,No,item 8,"multi 1,multi 3,multi 5"
240239,FORK PLATFORM 2.4.0 - 239,2024-01-06,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
240240,FORK PLATFORM 2.4.0 - 240,2024-01-07,Yes,item 10,"multi 1,multi 2,multi 3"
