CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
123097,CLARK FORKLIFT 097,2027-01-10,Yes,item 7,"multi 4, multi 5, multi 6"
123098,CLARK FORKLIFT 098,2027-02-10,No,item 8,"multi 7, multi 8, multi 9"
123099,CLARK FORKLIFT 099,2027-03-10,Yes,item 9,"multi 10, multi 1, multi 2"
123100,CLARK FORKLIFT 100,2027-04-10,No,item 10,"multi 3, multi 4, multi 5"
123101,CLARK FORKLIFT 101,2027-05-10,Yes,item 1,"multi 6, multi 7, multi 8"
123102,CLARK FORKLIFT 102,2027-06-10,No,item 2,"multi 9, multi 10, multi1, multi 2"
123103,CLARK FORKLIFT 103,2027-07-10,Yes,item 3,multi 3, "multi 4, multi 5, multi 6"
123104,CLARK FORKLIFT 104,2027-08-10,No,item 4,"multi 7, multi 8, multi 9, multi 10"
123105,CLARK FORKLIFT 105,2027-09-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123106,CLARK FORKLIFT 106,2027-10-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123107,CLARK FORKLIFT 107,2027-11-10,Yes,item 7,"multi 1, multi 3, multi 5, multi 7, multi 9"
123108,CLARK FORKLIFT 108,2027-12-10,No,item 8,"multi 2, multi 4, multi 6, multi 8, multi 10"
123109,CLARK FORKLIFT 109,2028-01-10,Yes,item 9,"multi 1, multi 2, multi 3"
123110,CLARK FORKLIFT 110,2028-02-10,No,item 10,"multi 4, multi 5, multi 6"
123111,CLARK FORKLIFT 111,2028-03-10,Yes,item 1,"multi 7, multi 8, multi 9"
123112,CLARK FORKLIFT 112,2028-04-10,No,item 2,"multi 10, multi 1, multi 2"
123113,CLARK FORKLIFT 113,2028-05-10,Yes,item 3,"multi 3, multi 4, multi 5"
123114,CLARK FORKLIFT 114,2028-06-10,No,item 4,"multi 6, multi 7, multi 8"
123115,CLARK FORKLIFT 115,2028-07-10,Yes,item 5,"multi 9, multi 10, multi1, multi 2"
123116,CLARK FORKLIFT 116,2028-08-10,No,item 6,multi 3, "multi 4, multi 5, multi 6"
123117,CLARK FORKLIFT 117,2028-09-10,Yes,item 7,"multi 7, multi 8, multi 9, multi 10"
123118,CLARK FORKLIFT 118,2028-10-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123119,CLARK FORKLIFT 119,2028-11-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123120,CLARK FORKLIFT 120,2028-12-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123121,CLARK FORKLIFT 121,2029-01-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123122,CLARK FORKLIFT 122,2029-02-10,No,item 2,"multi 1, multi 2, multi 3"
123123,CLARK FORKLIFT 123,2029-03-10,Yes,item 3,"multi 4, multi 5, multi 6"
123124,CLARK FORKLIFT 124,2029-04-10,No,item 4,"multi 7, multi 8, multi 9"
123125,CLARK FORKLIFT 125,2029-05-10,Yes,item 5,"multi 10, multi 1, multi 2"
123126,CLARK FORKLIFT 126,2029-06-10,No,item 6,"multi 3, multi 4, multi 5"
123127,CLARK FORKLIFT 127,2029-07-10,Yes,item 7,"multi 6, multi 7, multi 8"
123128,CLARK FORKLIFT 128,2029-08-10,No,item 8,"multi 9, multi 10, multi1, multi 2"
123129,CLARK FORKLIFT 129,2029-09-10,Yes,item 9,multi 3, "multi 4, multi 5, multi 6"
123130,CLARK FORKLIFT 130,2029-10-10,No,item 10,"multi 7, multi 8, multi 9, multi 10"
123131,CLARK FORKLIFT 131,2029-11-10,Yes,item 1,"multi 1, multi 3, multi 5, multi 7, multi 9"
123132,CLARK FORKLIFT 132,2029-12-10,No,item 2,"multi 2, multi 4, multi 6, multi 8, multi 10"
123133,CLARK FORKLIFT 133,2030-01-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123134,CLARK FORKLIFT 134,2030-02-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123135,CLARK FORKLIFT 135,2030-03-10,Yes,item 5,"multi 1, multi 2, multi 3"
123136,CLARK FORKLIFT 136,2030-04-10,No,item 6,"multi 4, multi 5, multi 6"
123137,CLARK FORKLIFT 137,2030-05-10,Yes,item 7,"multi 7, multi 8, multi 9"
123138,CLARK FORKLIFT 138,2030-06-10,No,item 8,"multi 10, multi 1, multi 2"
123139,CLARK FORKLIFT 139,2030-07-10,Yes,item 9,"multi 3, multi 4, multi 5"
123140,CLARK FORKLIFT 140,2030-08-10,No,item 10,"multi 6, multi 7, multi 8"
123141,CLARK FORKLIFT 141,2030-09-10,Yes,item 1,"multi 9, multi 10, multi1, multi 2"
123142,CLARK FORKLIFT 142,2030-10-10,No,item 2,multi 3, "multi 4, multi 5, multi 6"
123143,CLARK FORKLIFT 143,2030-11-10,Yes,item 3,"multi 7, multi 8, multi 9, multi 10"
123144,CLARK FORKLIFT 144,2030-12-10,No,item 4,"multi 1, multi 3, multi 5, multi 7, multi 9"
123145,CLARK FORKLIFT 145,2031-01-10,Yes,item 5,"multi 2, multi 4, multi 6, multi 8, multi 10"
123146,CLARK FORKLIFT 146,2031-02-10,No,item 6,"multi 1, multi 3, multi 5, multi 7, multi 9"
123147,CLARK FORKLIFT 147,2031-03-10,Yes,item 7,"multi 2, multi 4, multi 6, multi 8, multi 10"
123148,CLARK FORKLIFT 148,2031-04-10,No,item 8,"multi 1, multi 2, multi 3"
123149,CLARK FORKLIFT 149,2031-05-10,Yes,item 9,"multi 4, multi 5, multi 6"
123150,CLARK FORKLIFT 150,2031-06-10,No,item 10,"multi 7, multi 8, multi 9"
123151,CLARK FORKLIFT 151,2031-07-10,Yes,item 1,"multi 10, multi 1, multi 2"
123152,CLARK FORKLIFT 152,2031-08-10,No,item 2,"multi 3, multi 4, multi 5"
123153,CLARK FORKLIFT 153,2031-09-10,Yes,item 3,"multi 6, multi 7, multi 8"
123154,CLARK FORKLIFT 154,2031-10-10,No,item 4,"multi 9, multi 10, multi1, multi 2"
123155,CLARK FORKLIFT 155,2031-11-10,Yes,item 5,multi 3, "multi 4, multi 5, multi 6"
123156,CLARK FORKLIFT 156,2031-12-10,No,item 6,"multi 7, multi 8, multi 9, multi 10"
123157,CLARK FORKLIFT 157,2032-01-10,Yes,item 7,"multi 1, multi 3, multi 5, multi 7, multi 9"
123158,CLARK FORKLIFT 158,2032-02-10,No,item 8,"multi 2, multi 4, multi 6, multi 8, multi 10"
123159,CLARK FORKLIFT 159,2032-03-10,Yes,item 9,"multi 1, multi 3, multi 5, multi 7, multi 9"
123160,CLARK FORKLIFT 160,2032-04-10,No,item 10,"multi 2, multi 4, multi 6, multi 8, multi 10"
123161,CLARK FORKLIFT 161,2032-05-10,Yes,item 1,"multi 1, multi 2, multi 3"
123162,CLARK FORKLIFT 162,2032-06-10,No,item 2,"multi 4, multi 5, multi 6"
123163,CLARK FORKLIFT 163,2032-07-10,Yes,item 3,"multi 7, multi 8, multi 9"
123164,CLARK FORKLIFT 164,2032-08-10,No,item 4,"multi 10, multi 1, multi 2"
123165,CLARK FORKLIFT 165,2032-09-10,Yes,item 5,"multi 3, multi 4, multi 5"
123166,CLARK FORKLIFT 166,2032-10-10,No,item 6,"multi 6, multi 7, multi 8"
123167,CLARK FORKLIFT 167,2032-11-10,Yes,item 7,"multi 9, multi 10, multi1, multi 2"
123168,CLARK FORKLIFT 168,2032-12-10,No,item 8,multi 3, "multi 4, multi 5, multi 6"
123169,CLARK FORKLIFT 169,2033-01-10,Yes,item 9,"multi 7, multi 8, multi 9, multi 10"
123170,CLARK FORKLIFT 170,2033-02-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123171,CLARK FORKLIFT 171,2033-03-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123172,CLARK FORKLIFT 172,2033-04-10,No,item 2,"multi 1, multi 3, multi 5, multi 7, multi 9"
123173,CLARK FORKLIFT 173,2033-05-10,Yes,item 3,"multi 2, multi 4, multi 6, multi 8, multi 10"
123174,CLARK FORKLIFT 174,2033-06-10,No,item 4,"multi 1, multi 2, multi 3"
123175,CLARK FORKLIFT 175,2033-07-10,Yes,item 5,"multi 4, multi 5, multi 6"
123176,CLARK FORKLIFT 176,2033-08-10,No,item 6,"multi 7, multi 8, multi 9"
123177,CLARK FORKLIFT 177,2033-09-10,Yes,item 7,"multi 10, multi 1, multi 2"
123178,CLARK FORKLIFT 178,2033-10-10,No,item 8,"multi 3, multi 4, multi 5"
123179,CLARK FORKLIFT 179,2033-11-10,Yes,item 9,"multi 6, multi 7, multi 8"
123180,CLARK FORKLIFT 180,2033-12-10,No,item 10,"multi 9, multi 10, multi1, multi 2"
123181,CLARK FORKLIFT 181,2034-01-10,Yes,item 1,multi 3, "multi 4, multi 5, multi 6"
123182,CLARK FORKLIFT 182,2034-02-10,No,item 2,"multi 7, multi 8, multi 9, multi 10"
123183,CLARK FORKLIFT 183,2034-03-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123184,CLARK FORKLIFT 184,2034-04-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123185,CLARK FORKLIFT 185,2034-05-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123186,CLARK FORKLIFT 186,2034-06-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123187,CLARK FORKLIFT 187,2034-07-10,Yes,item 7,"multi 1, multi 2, multi 3"
123188,CLARK FORKLIFT 188,2034-08-10,No,item 8,"multi 4, multi 5, multi 6"
123189,CLARK FORKLIFT 189,2034-09-10,Yes,item 9,"multi 7, multi 8, multi 9"
123190,CLARK FORKLIFT 190,2034-10-10,No,item 10,"multi 10, multi 1, multi 2"
123191,CLARK FORKLIFT 191,2034-11-10,Yes,item 1,"multi 3, multi 4, multi 5"
123192,CLARK FORKLIFT 192,2034-12-10,No,item 2,"multi 6, multi 7, multi 8"
123193,CLARK FORKLIFT 193,2035-01-10,Yes,item 3,"multi 9, multi 10, multi1, multi 2"
123194,CLARK FORKLIFT 194,2035-02-10,No,item 4,multi 3, "multi 4, multi 5, multi 6"
123195,CLARK FORKLIFT 195,2035-03-10,Yes,item 5,"multi 7, multi 8, multi 9, multi 10"
123196,CLARK FORKLIFT 196,2035-04-10,No,item 6,"multi 1, multi 3, multi 5, multi 7, multi 9"
123197,CLARK FORKLIFT 197,2035-05-10,Yes,item 7,"multi 2, multi 4, multi 6, multi 8, multi 10"
123198,CLARK FORKLIFT 198,2035-06-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123199,CLARK FORKLIFT 199,2035-07-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123200,CLARK FORKLIFT 200,2035-08-10,No,item 10,"multi 1, multi 2, multi 3"
123201,CLARK FORKLIFT 201,2035-09-10,Yes,item 1,"multi 4, multi 5, multi 6"
123202,CLARK FORKLIFT 202,2035-10-10,No,item 2,"multi 7, multi 8, multi 9"
123203,CLARK FORKLIFT 203,2035-11-10,Yes,item 3,"multi 10, multi 1, multi 2"
123204,CLARK FORKLIFT 204,2035-12-10,No,item 4,"multi 3, multi 4, multi 5"
123205,CLARK FORKLIFT 205,2036-01-10,Yes,item 5,"multi 6, multi 7, multi 8"
123206,CLARK FORKLIFT 206,2036-02-10,No,item 6,"multi 9, multi 10, multi1, multi 2"
123207,CLARK FORKLIFT 207,2036-03-10,Yes,item 7,multi 3, "multi 4, multi 5, multi 6"
123208,CLARK FORKLIFT 208,2036-04-10,No,item 8,"multi 7, multi 8, multi 9, multi 10"
123209,CLARK FORKLIFT 209,2036-05-10,Yes,item 9,"multi 1, multi 3, multi 5, multi 7, multi 9"
123210,CLARK FORKLIFT 210,2036-06-10,No,item 10,"multi 2, multi 4, multi 6, multi 8, multi 10"
123211,CLARK FORKLIFT 211,2036-07-10,Yes,item 1,"multi 1, multi 3, multi 5, multi 7, multi 9"
123212,CLARK FORKLIFT 212,2036-08-10,No,item 2,"multi 2, multi 4, multi 6, multi 8, multi 10"
123213,CLARK FORKLIFT 213,2036-09-10,Yes,item 3,"multi 1, multi 2, multi 3"
123214,CLARK FORKLIFT 214,2036-10-10,No,item 4,"multi 4, multi 5, multi 6"
123215,CLARK FORKLIFT 215,2036-11-10,Yes,item 5,"multi 7, multi 8, multi 9"
123216,CLARK FORKLIFT 216,2036-12-10,No,item 6,"multi 10, multi 1, multi 2"
123217,CLARK FORKLIFT 217,2037-01-10,Yes,item 7,"multi 3, multi 4, multi 5"
123218,CLARK FORKLIFT 218,2037-02-10,No,item 8,"multi 6, multi 7, multi 8"
123219,CLARK FORKLIFT 219,2037-03-10,Yes,item 9,"multi 9, multi 10, multi1, multi 2"
123220,CLARK FORKLIFT 220,2037-04-10,No,item 10,multi 3, "multi 4, multi 5, multi 6"
123221,CLARK FORKLIFT 221,2037-05-10,Yes,item 1,"multi 7, multi 8, multi 9, multi 10"
123222,CLARK FORKLIFT 222,2037-06-10,No,item 2,"multi 1, multi 3, multi 5, multi 7, multi 9"
123223,CLARK FORKLIFT 223,2037-07-10,Yes,item 3,"multi 2, multi 4, multi 6, multi 8, multi 10"
123224,CLARK FORKLIFT 224,2037-08-10,No,item 4,"multi 1, multi 3, multi 5, multi 7, multi 9"
123225,CLARK FORKLIFT 225,2037-09-10,Yes,item 5,"multi 2, multi 4, multi 6, multi 8, multi 10"
123226,CLARK FORKLIFT 226,2037-10-10,No,item 6,"multi 1, multi 2, multi 3"
123227,CLARK FORKLIFT 227,2037-11-10,Yes,item 7,"multi 4, multi 5, multi 6"
123228,CLARK FORKLIFT 228,2037-12-10,No,item 8,"multi 7, multi 8, multi 9"
123229,CLARK FORKLIFT 229,2038-01-10,Yes,item 9,"multi 10, multi 1, multi 2"
123230,CLARK FORKLIFT 230,2038-02-10,No,item 10,"multi 3, multi 4, multi 5"
123231,CLARK FORKLIFT 231,2038-03-10,Yes,item 1,"multi 6, multi 7, multi 8"
123232,CLARK FORKLIFT 232,2038-04-10,No,item 2,"multi 9, multi 10, multi1, multi 2"
123233,CLARK FORKLIFT 233,2038-05-10,Yes,item 3,multi 3, "multi 4, multi 5, multi 6"
123234,CLARK FORKLIFT 234,2038-06-10,No,item 4,"multi 7, multi 8, multi 9, multi 10"
123235,CLARK FORKLIFT 235,2038-07-10,Yes,item 5,"multi 1, multi 3, multi 5, multi 7, multi 9"
123236,CLARK FORKLIFT 236,2038-08-10,No,item 6,"multi 2, multi 4, multi 6, multi 8, multi 10"
123237,CLARK FORKLIFT 237,2038-09-10,Yes,item 7,"multi 1, multi 3, multi 5, multi 7, multi 9"
123238,CLARK FORKLIFT 238,2038-10-10,No,item 8,"multi 2, multi 4, multi 6, multi 8, multi 10"
123239,CLARK FORKLIFT 239,2038-11-10,Yes,item 9,"multi 1, multi 2, multi 3"
123240,CLARK FORKLIFT 240,2038-12-10,No,item 10,"multi 4, multi 5, multi 6"
123241,CLARK FORKLIFT 241,2039-01-10,Yes,item 1,"multi 7, multi 8, multi 9"
123242,CLARK FORKLIFT 242,2039-02-10,No,item 2,"multi 10, multi 1, multi 2"
123243,CLARK FORKLIFT 243,2039-03-10,Yes,item 3,"multi 3, multi 4, multi 5"
123244,CLARK FORKLIFT 244,2039-04-10,No,item 4,"multi 6, multi 7, multi 8"
123245,CLARK FORKLIFT 245,2039-05-10,Yes,item 5,"multi 9, multi 10, multi1, multi 2"
123246,CLARK FORKLIFT 246,2039-06-10,No,item 6,multi 3, "multi 4, multi 5, multi 6"
123247,CLARK FORKLIFT 247,2039-07-10,Yes,item 7,"multi 7, multi 8, multi 9, multi 10"
123248,CLARK FORKLIFT 248,2039-08-10,No,item 8,"multi 1, multi 3, multi 5, multi 7, multi 9"
123249,CLARK FORKLIFT 249,2039-09-10,Yes,item 9,"multi 2, multi 4, multi 6, multi 8, multi 10"
123250,CLARK FORKLIFT 250,2039-10-10,No,item 10,"multi 1, multi 3, multi 5, multi 7, multi 9"
123251,CLARK FORKLIFT 251,2039-11-10,Yes,item 1,"multi 2, multi 4, multi 6, multi 8, multi 10"
123252,CLARK FORKLIFT 252,2039-12-10,No,item 2,"multi 1, multi 2, multi 3"
123253,CLARK FORKLIFT 253,2040-01-10,Yes,item 3,"multi 4, multi 5, multi 6"
123254,CLARK FORKLIFT 254,2040-02-10,No,item 4,"multi 7, multi 8, multi 9"
123255,CLARK FORKLIFT 255,2040-03-10,Yes,item 5,"multi 10, multi 1, multi 2"
123256,CLARK FORKLIFT 256,2040-04-10,No,item 6,"multi 3, multi 4, multi 5"
123257,CLARK FORKLIFT 257,2040-05-10,Yes,item 7,"multi 6, multi 7, multi 8"
123258,CLARK FORKLIFT 258,2040-06-10,No,item 8,"multi 9, multi 10, multi1, multi 2"
123259,CLARK FORKLIFT 259,2040-07-10,Yes,item 9,multi 3, "multi 4, multi 5, multi 6"
123260,CLARK FORKLIFT 260,2040-08-10,No,item 10,"multi 7, multi 8, multi 9, multi 10"
123261,CLARK FORKLIFT 261,2040-09-10,Yes,item 1,"multi 1, multi 3, multi 5, multi 7, multi 9"
123262,CLARK FORKLIFT 262,2040-10-10,No,item 2,"multi 2, multi 4, multi 6, multi 8, multi 10"
123263,CLARK FORKLIFT 263,2040-11-10,Yes,item 3,"multi 1, multi 3, multi 5, multi 7, multi 9"
123264,CLARK FORKLIFT 264,2040-12-10,No,item 4,"multi 2, multi 4, multi 6, multi 8, multi 10"
123265,CLARK FORKLIFT 265,2041-01-10,Yes,item 5,"multi 1, multi 2, multi 3"
